timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-27T14:13:47,meta-llama/Llama-3.1-8B-Instruct,1dfe6db9-8e97-4009-a627-12bc17f1ac73,1069.296466155909,0.0225035779652241,2.1045218681142665e-05,42.5,405.32444491993607,188.78840446472168,0.0126205502443921,0.0802043372189871,0.0555666586310762,0.1483915460944554,Denmark,DNK,capital region,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.35,3.10.12,2.6.0,16,Intel(R) Xeon(R) Gold 5415+,1,1 x NVIDIA A100 80GB PCIe,12.2926,55.6514,503.4357452392578,machine,N,1.0
2025-01-27T18:10:20,meta-llama/Llama-3.1-8B-Instruct,4279bef4-13d7-4aeb-81ef-4e0cf6c955da,1632.7423851415515,0.0348051876074086,2.1317011136690223e-05,42.5,325.68464523370164,188.78840446472168,0.0192707912264735,0.1252880696748093,0.0849511134304585,0.2295099743317415,Denmark,DNK,capital region,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.35,3.10.12,2.6.0,16,Intel(R) Xeon(R) Gold 5415+,1,1 x NVIDIA A100 80GB PCIe,12.2926,55.6514,503.4357452392578,machine,N,1.0
2025-01-27T18:29:06,meta-llama/Llama-3.1-8B-Instruct,ee33aaee-7407-41d3-8ed2-c4cca3a9e70e,1086.6326333293691,0.0227088307552019,2.089835152992192e-05,42.5,278.9314864768995,188.78840446472168,0.0128251486815622,0.0804576746438385,0.0564621866000978,0.1497450099254988,Denmark,DNK,capital region,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.35,3.10.12,2.6.0,16,Intel(R) Xeon(R) Gold 5415+,1,1 x NVIDIA A100 80GB PCIe,12.2926,55.6514,503.4357452392578,machine,N,1.0
2025-01-27T18:43:38,meta-llama/Llama-3.2-3B-Instruct,98c17a06-cf17-4948-9496-51a4eca2ee86,827.6857976103202,0.016706212882842,2.0184244952705413e-05,42.5,226.69326000804563,188.78840446472168,0.0097683507647235,0.0574855126550062,0.0429090965726342,0.1101629599923643,Denmark,DNK,capital region,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.35,3.10.12,2.6.0,16,Intel(R) Xeon(R) Gold 5415+,1,1 x NVIDIA A100 80GB PCIe,12.2926,55.6514,503.4357452392578,machine,N,1.0
2025-01-27T19:03:21,meta-llama/Llama-3.2-3B-Instruct,39c1722f-3a78-4a38-956f-f8ad11eeee46,1140.1330133602023,0.023345960017367922,2.0476523128264362e-05,42.5,204.9225710220718,188.78840446472168,0.013456456399155364,0.08121633497302128,0.05927353251419294,0.15394632388636942,Denmark,DNK,capital region,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.35,3.10.12,2.6.0,16,Intel(R) Xeon(R) Gold 5415+,1,1 x NVIDIA A100 80GB PCIe,12.2926,55.6514,503.4357452392578,machine,N,1.0
